,Region,time,subgrupo,cantidadServiciosTotal,poblacionTotal,valorTotal,gastoPerCapitaTotal,valorPct,gastoPerCapitaPct
10721,REGION VII,2019-03-01,Cirugias Otorrinolaringologicas,40548,11466,20399105.73,5674385.869593727,0.03420694069808128,0.1229720741656154
10722,REGION VII,2019-03-01,Cirugias Pediatricas,40548,11466,20399105.73,5674385.869593727,0.03198669631092696,0.11499041746463347
10723,REGION VII,2019-03-01,Cirugias Urologicas,40548,11466,20399105.73,5674385.869593727,0.15927624686123926,0.32207943590745824
10724,REGION VII,2019-03-01,Cirugias Vasculares,40548,11466,20399105.73,5674385.869593727,0.016611022291122757,0.0597157133454269
10725,REGION VII,2019-03-01,Consulta medica nivel 2,40548,11466,20399105.73,5674385.869593727,5.511829856082617,0.26663540736438124
10726,REGION VII,2019-03-01,Consulta medica nivel 3,40548,11466,20399105.73,5674385.869593727,0.05756134683262903,0.07299334068411459
10727,REGION VII,2019-03-01,Derivados de la Sangre,40548,11466,20399105.73,5674385.869593727,0.0027452183807079077,0.004934454695800363
10728,REGION VII,2019-03-01,Desconocido,40548,11466,20399105.73,5674385.869593727,0.01235348271318558,0.04441009226220327
10729,REGION VII,2019-03-01,Ecografias,40548,11466,20399105.73,5674385.869593727,1.5749227159871186,0.4263842173797625
10730,REGION VII,2019-03-01,Emergencia,40548,11466,20399105.73,5674385.869593727,0.028530662456642895,0.05780361215080425
10731,REGION VII,2019-03-01,Extraccion  dentaria,40548,11466,20399105.73,5674385.869593727,0.0007041485146515782,0.002531375258945586
10732,REGION VII,2019-03-01,Hemodialisis Renal,40548,11466,20399105.73,5674385.869593727,8.290656964990394,11.846975948685
10733,REGION VII,2019-03-01,Hospitalizacion general y especialidades basicas,40548,11466,20399105.73,5674385.869593727,15.580884682242393,10.23932455740732
10734,REGION VII,2019-03-01,Laboratorios,40548,11466,20399105.73,5674385.869593727,6.30132603366824,0.6000194264412219
10735,REGION VII,2019-03-01,Neumologia,40548,11466,20399105.73,5674385.869593727,0.010064166670702384,0.03618012675170766
10736,REGION VII,2019-03-01,Neurocirugias,40548,11466,20399105.73,5674385.869593727,0.02677607573731616,0.09625852251727587
10737,REGION VII,2019-03-01,Otros Medios Dx,40548,11466,20399105.73,5674385.869593727,2.088834214792807,1.252055600730336
10738,REGION VII,2019-03-01,Rayos X,40548,11466,20399105.73,5674385.869593727,1.3968492235468206,0.440252834984873
10739,REGION VII,2019-03-01,Reemplazo Articular Cadera,40548,11466,20399105.73,5674385.869593727,0.7378094020006826,1.3261921506474488
10740,REGION VII,2019-03-01,Reemplazo Articular Rodilla,40548,11466,20399105.73,5674385.869593727,0.32354359486914624,1.1631214640100858
10741,REGION VII,2019-03-01,Resonancia Nuclear Magnetica (RNM),40548,11466,20399105.73,5674385.869593727,4.284746652960262,3.5473899731376326
10742,REGION VII,2019-03-01,Sangre Total,40548,11466,20399105.73,5674385.869593727,0.08416153250655267,0.16793182943482587
10743,REGION VII,2019-03-01,Terapias Rehabilitacion,40548,11466,20399105.73,5674385.869593727,3.2661480793256317,1.0488886715788666
10744,REGION VII,2019-03-01,Tomografia Axial Computarizada (TAC),40548,11466,20399105.73,5674385.869593727,3.7771459700160097,2.5358564958273186
10745,REGION VII,2019-03-01,Tratamiento a Politraumatismo (Trauma Mayor),40548,11466,20399105.73,5674385.869593727,0.025175123203795464,0.055825424509362856
10746,REGION VII,2019-03-01,Tratamiento de la Gingivitis,40548,11466,20399105.73,5674385.869593727,0.002607957461672512,0.009375463922020691
10747,REGION VII,2019-03-01,Tratamiento de la Osteomielitis,40548,11466,20399105.73,5674385.869593727,0.0008529785682913856,0.003066411132390225
10748,REGION VII,2019-03-01,Tratamiento del Cancer Adultos,40548,11466,20399105.73,5674385.869593727,28.194548653873763,19.013387358100587
10749,REGION VII,2019-03-01,Tratamiento del Cancer Pediatricos,40548,11466,20399105.73,5674385.869593727,0.1771967383199597,0.6370125478017237
10750,REGION VII,2019-03-01,Valvuloplastia Mitral,40548,11466,20399105.73,5674385.869593727,0.7059132978963191,2.5377195578401865
10751,REGION VII,2017-05-01,Angiosplastia,36101,11832,18123377.4,5270114.665202843,4.50711686884587,10.401428997729434
10752,REGION VII,2017-05-01,Aparatos y Protesis,36101,11832,18123377.4,5270114.665202843,0.0016553206026598555,0.005692475763019346
10753,REGION VII,2017-05-01,Atencion de Prematuros,36101,11832,18123377.4,5270114.665202843,0.19142127449158566,0.6582778972355572
10754,REGION VII,2017-05-01,Atencion de partos normal,36101,11832,18123377.4,5270114.665202843,0.6955501020466528,1.299529219965539
10755,REGION VII,2017-05-01,Atencion de partos por Cesarea,36101,11832,18123377.4,5270114.665202843,1.9333676183336557,2.7756718005568732
10756,REGION VII,2017-05-01,Atencion en Unidad de Cuidados Intensivos,36101,11832,18123377.4,5270114.665202843,0.15837003979181055,0.4459485512749356
10757,REGION VII,2017-05-01,Biopsias,36101,11832,18123377.4,5270114.665202843,0.38752158855335656,0.4321433180750391
10758,REGION VII,2017-05-01,Cirugia General,36101,11832,18123377.4,5270114.665202843,2.409867103468253,3.935214601736772
10759,REGION VII,2017-05-01,Cirugia de Corazon Abierto para By Pass,36101,11832,18123377.4,5270114.665202843,4.2923923219741615,8.129242477943512
10760,REGION VII,2017-05-01,Cirugias Dermatologicas,36101,11832,18123377.4,5270114.665202843,0.17956526138444814,0.3978107782947021
10761,REGION VII,2017-05-01,Cirugias Endocrinologicas,36101,11832,18123377.4,5270114.665202843,0.0010457763794070743,0.003596316437883523
10762,REGION VII,2017-05-01,Cirugias Gastricas,36101,11832,18123377.4,5270114.665202843,0.035087444573107,0.1206620805043764
10763,REGION VII,2017-05-01,Cirugias Ginecologicas,36101,11832,18123377.4,5270114.665202843,0.6296689490116779,0.9785345028906348
10764,REGION VII,2017-05-01,Cirugias Menores,36101,11832,18123377.4,5270114.665202843,0.1373953069034473,0.21783821566163453
10765,REGION VII,2017-05-01,Cirugias Oftalmologicas,36101,11832,18123377.4,5270114.665202843,2.5047574741780747,6.519584268921068
10766,REGION VII,2017-05-01,Cirugias Ortopedicas,36101,11832,18123377.4,5270114.665202843,3.2693781458195543,7.717423607853871
10767,REGION VII,2017-05-01,Cirugias Otorrinolaringologicas,36101,11832,18123377.4,5270114.665202843,0.1773069074862393,0.6097400538962122
10768,REGION VII,2017-05-01,Cirugias Pediatricas,36101,11832,18123377.4,5270114.665202843,0.011697598925462977,0.02011341436266836
10769,REGION VII,2017-05-01,Cirugias Urologicas,36101,11832,18123377.4,5270114.665202843,0.5161897141754604,1.704652853061637
10770,REGION VII,2017-05-01,Cirugias Vasculares,36101,11832,18123377.4,5270114.665202843,0.29371319056678696,0.50502459037057
10771,REGION VII,2017-05-01,Columna: Cirugia Escoliosis,36101,11832,18123377.4,5270114.665202843,1.2803022023919228,4.402826403988104
10772,REGION VII,2017-05-01,Consulta medica nivel 2,36101,11832,18123377.4,5270114.665202843,3.9464498488013615,0.28769731552078465
10773,REGION VII,2017-05-01,Consulta medica nivel 3,36101,11832,18123377.4,5270114.665202843,0.7757825536425679,0.12970453061065182
10774,REGION VII,2017-05-01,Derivados de la Sangre,36101,11832,18123377.4,5270114.665202843,0.002703690317677764,0.002656488689409028
10775,REGION VII,2017-05-01,Ecografias,36101,11832,18123377.4,5270114.665202843,0.9961556613614414,0.2998883208491544
10776,REGION VII,2017-05-01,Emergencia,36101,11832,18123377.4,5270114.665202843,4.923855969583242,0.28249128765021103
10777,REGION VII,2017-05-01,Hemodialisis Renal,36101,11832,18123377.4,5270114.665202843,13.585829978908901,16.027235343665886
10778,REGION VII,2017-05-01,Hospitalizacion general y especialidades basicas,36101,11832,18123377.4,5270114.665202843,7.167057283704748,3.1310142075964396
10779,REGION VII,2017-05-01,Laboratorios,36101,11832,18123377.4,5270114.665202843,6.717250174352161,0.5400675671126082
10780,REGION VII,2017-05-01,Neumologia,36101,11832,18123377.4,5270114.665202843,0.016293872465515176,0.056032936427320434
10781,REGION VII,2017-05-01,Neurocirugias,36101,11832,18123377.4,5270114.665202843,0.11159619729598524,0.3837677410235543
10782,REGION VII,2017-05-01,Otros Medios Dx,36101,11832,18123377.4,5270114.665202843,2.510828914261864,1.2670164854928716
10783,REGION VII,2017-05-01,Rayos X,36101,11832,18123377.4,5270114.665202843,1.2032161290201904,0.4660098333638848
10784,REGION VII,2017-05-01,Reemplazo Articular Cadera,36101,11832,18123377.4,5270114.665202843,1.0495233631232554,3.6092019260206927
10785,REGION VII,2017-05-01,Resonancia Nuclear Magnetica (RNM),36101,11832,18123377.4,5270114.665202843,3.2218056663102983,2.4864261497518214
10786,REGION VII,2017-05-01,Sangre Total,36101,11832,18123377.4,5270114.665202843,0.10456108473468086,0.20483425287264612
10787,REGION VII,2017-05-01,Terapias Rehabilitacion,36101,11832,18123377.4,5270114.665202843,2.177684607505884,1.4013448342994843
10788,REGION VII,2017-05-01,Tomografia Axial Computarizada (TAC),36101,11832,18123377.4,5270114.665202843,3.1590524622634635,1.6971296805263665
10789,REGION VII,2017-05-01,Tratamiento a Quemaduras Graves (3er Grado),36101,11832,18123377.4,5270114.665202843,0.0859099253762712,0.29543531761847786
10790,REGION VII,2017-05-01,Tratamiento de la Gingivitis,36101,11832,18123377.4,5270114.665202843,5.517735342199518e-06,1.8974919210064488e-05
10791,REGION VII,2017-05-01,Tratamiento de la Osteomielitis,36101,11832,18123377.4,5270114.665202843,0.007802077773870119,0.026830535763031186
10792,REGION VII,2017-05-01,Tratamiento del Cancer Adultos,36101,11832,18123377.4,5270114.665202843,24.108931208374,14.355499960004554
10793,REGION VII,2017-05-01,Tratamiento del Cancer Pediatricos,36101,11832,18123377.4,5270114.665202843,0.12809212922973176,0.4404955389923472
10794,REGION VII,2017-05-01,Valvuloplastia Mitral,36101,11832,18123377.4,5270114.665202843,0.38624147395396624,1.3282443447045142
10795,REGION VII,2018-05-01,Angiosplastia,36553,11105,22211406.09,7076133.120945929,6.338255328346032,15.794154202080152
10796,REGION VII,2018-05-01,Aparatos y Protesis,36553,11105,22211406.09,7076133.120945929,0.0006753287000030712,0.0021198018386057184
10797,REGION VII,2018-05-01,Atencion de partos normal,36553,11105,22211406.09,7076133.120945929,0.11656578559273012,0.19716606647824456
10798,REGION VII,2018-05-01,Atencion de partos por Cesarea,36553,11105,22211406.09,7076133.120945929,0.6631220437066891,0.8974363504462198
10799,REGION VII,2018-05-01,Atencion en Unidad de Cuidados Intensivos,36553,11105,22211406.09,7076133.120945929,2.5926761127440168,7.944590786964304
10800,REGION VII,2018-05-01,Biopsias,36553,11105,22211406.09,7076133.120945929,0.5139746648070039,0.452168873616304
10801,REGION VII,2018-05-01,Cirugia General,36553,11105,22211406.09,7076133.120945929,1.4054546512503117,2.6804756108749497
10802,REGION VII,2018-05-01,Cirugia de Corazon Abierto para By Pass,36553,11105,22211406.09,7076133.120945929,5.489056501240171,8.171793385594674
10803,REGION VII,2018-05-01,Cirugias Cardiovasculares,36553,11105,22211406.09,7076133.120945929,0.0022510956666769045,0.007066006128685728
10804,REGION VII,2018-05-01,Cirugias Dermatologicas,36553,11105,22211406.09,7076133.120945929,0.10322457708034276,0.22274651607872767
10805,REGION VII,2018-05-01,Cirugias Gastricas,36553,11105,22211406.09,7076133.120945929,0.020259861000092142,0.06359405515817156
10806,REGION VII,2018-05-01,Cirugias Ginecologicas,36553,11105,22211406.09,7076133.120945929,0.43044303279405743,1.1996930180512455
10807,REGION VII,2018-05-01,Cirugias Menores,36553,11105,22211406.09,7076133.120945929,0.0578800817377699,0.08325093050085486
10808,REGION VII,2018-05-01,Cirugias Oftalmologicas,36553,11105,22211406.09,7076133.120945929,1.3295965541459331,3.0015484404134667
10809,REGION VII,2018-05-01,Cirugias Ortopedicas,36553,11105,22211406.09,7076133.120945929,2.6199527289809685,6.202839001159514
10810,REGION VII,2018-05-01,Cirugias Otorrinolaringologicas,36553,11105,22211406.09,7076133.120945929,0.1748771772602353,0.4809007888682996
10811,REGION VII,2018-05-01,Cirugias Pediatricas,36553,11105,22211406.09,7076133.120945929,0.0066997109231638026,0.021029847440194458
10812,REGION VII,2018-05-01,Cirugias Urologicas,36553,11105,22211406.09,7076133.120945929,0.10950184739069801,0.3437173889225628
10813,REGION VII,2018-05-01,Consulta medica nivel 2,36553,11105,22211406.09,7076133.120945929,4.549698456303356,0.22468591786519246
10814,REGION VII,2018-05-01,Consulta medica nivel 3,36553,11105,22211406.09,7076133.120945929,0.04820946479755258,0.07062802872574057
10815,REGION VII,2018-05-01,Derivados de la Sangre,36553,11105,22211406.09,7076133.120945929,0.0006303067866695332,0.001978481716032004
10816,REGION VII,2018-05-01,Desconocido,36553,11105,22211406.09,7076133.120945929,0.5073924610776408,0.3736833787801685
10817,REGION VII,2018-05-01,"Detec., control de placa Bacteriana y enseNanza higiene bucal",36553,11105,22211406.09,7076133.120945929,0.0008998079598840922,0.0028244239697582593
10818,REGION VII,2018-05-01,Dialisis Peritoneal,36553,11105,22211406.09,7076133.120945929,0.0006395362789029086,0.0020074523411596147
10819,REGION VII,2018-05-01,Ecografias,36553,11105,22211406.09,7076133.120945929,0.9734235154853271,0.28183783567585746
10820,REGION VII,2018-05-01,Emergencia,36553,11105,22211406.09,7076133.120945929,2.0561282709860174,0.16740898936663545
10821,REGION VII,2018-05-01,Hemodialisis Renal,36553,11105,22211406.09,7076133.120945929,10.490375578019068,11.518926649313276
10822,REGION VII,2018-05-01,Hospitalizacion general y especialidades basicas,36553,11105,22211406.09,7076133.120945929,6.409316205518983,6.865579447261591
10823,REGION VII,2018-05-01,Laboratorios,36553,11105,22211406.09,7076133.120945929,5.4912255219588415,0.5312659068869096
10824,REGION VII,2018-05-01,Neumologia,36553,11105,22211406.09,7076133.120945929,0.06753287000030712,0.21198018386057185
10825,REGION VII,2018-05-01,Neurocirugias,36553,11105,22211406.09,7076133.120945929,2.7399117711597336,8.60036010626446
10826,REGION VII,2018-05-01,Otros Medios Dx,36553,11105,22211406.09,7076133.120945929,2.695320132251924,1.6987120278331729
10827,REGION VII,2018-05-01,Rayos X,36553,11105,22211406.09,7076133.120945929,1.1116439409532224,0.5319700605320268
10828,REGION VII,2018-05-01,Reemplazo Articular Cadera,36553,11105,22211406.09,7076133.120945929,0.4726286556314094,1.4835428927878445
10829,REGION VII,2018-05-01,Resonancia Nuclear Magnetica (RNM),36553,11105,22211406.09,7076133.120945929,2.3262372400305797,1.8257255273733717
10830,REGION VII,2018-05-01,Sangre Total,36553,11105,22211406.09,7076133.120945929,0.08540656959372174,0.1958696898871684
10831,REGION VII,2018-05-01,Terapias Rehabilitacion,36553,11105,22211406.09,7076133.120945929,2.3745772683767994,1.1370969096278167
10832,REGION VII,2018-05-01,Tomografia Axial Computarizada (TAC),36553,11105,22211406.09,7076133.120945929,3.3164401975057487,1.4281900195322337
10833,REGION VII,2018-05-01,Tratamiento de la Gingivitis,36553,11105,22211406.09,7076133.120945929,4.502191333353808e-06,1.4132012257371453e-05
10834,REGION VII,2018-05-01,Tratamiento del Cancer Adultos,36553,11105,22211406.09,7076133.120945929,31.90465840517168,13.813707681357887
10835,REGION VII,2018-05-01,Tratamiento del Cancer Pediatricos,36553,11105,22211406.09,7076133.120945929,0.35607178437751946,1.1176803580177357
10836,REGION VII,2018-05-01,Valvuloplastia Mitral,36553,11105,22211406.09,7076133.120945929,0.047160454216881136,0.14803282839596602
10837,REGION VII,2017-11-01,Angiosplastia,33247,9987,15483402.750000002,4519923.553176595,2.725567285266153,5.167593594273215
10838,REGION VII,2017-11-01,Aparatos y Protesis,33247,9987,15483402.750000002,4519923.553176595,0.005586627267704446,0.019137491814260433
10839,REGION VII,2017-11-01,Aplicacion de Cariostaticos,33247,9987,15483402.750000002,4519923.553176595,0.0038056234118175342,0.005304072008729243
10840,REGION VII,2017-11-01,Atencion de partos normal,33247,9987,15483402.750000002,4519923.553176595,1.1857148778229645,1.252193359107146
10841,REGION VII,2017-11-01,Atencion de partos por Cesarea,33247,9987,15483402.750000002,4519923.553176595,2.1106483844450787,2.514839336083554
10842,REGION VII,2017-11-01,Atencion en Unidad de Cuidados Intensivos,33247,9987,15483402.750000002,4519923.553176595,2.9934354061803368,10.254280952921494
10843,REGION VII,2017-11-01,Biopsias,33247,9987,15483402.750000002,4519923.553176595,0.4877222482635478,0.4560524067278352
10844,REGION VII,2017-11-01,Cirugia General,33247,9987,15483402.750000002,4519923.553176595,1.6481534719491808,2.615217129434084
10845,REGION VII,2017-11-01,Cirugia de Corazon Abierto para By Pass,33247,9987,15483402.750000002,4519923.553176595,7.537125003094037,16.080652835138835
10846,REGION VII,2017-11-01,Cirugias Dermatologicas,33247,9987,15483402.750000002,4519923.553176595,0.1104610548220739,0.2312250390309128
10847,REGION VII,2017-11-01,Cirugias Ginecologicas,33247,9987,15483402.750000002,4519923.553176595,0.6842167817406932,1.307245099867691
10848,REGION VII,2017-11-01,Cirugias Menores,33247,9987,15483402.750000002,4519923.553176595,0.08593711740786436,0.16779745447987549
10849,REGION VII,2017-11-01,Cirugias Oftalmologicas,33247,9987,15483402.750000002,4519923.553176595,2.90534340069401,4.249353949028967
